schema_version,artifact_status,coordinate_space,designator,designator_source,label,center_x_px,center_y_px,x1_px,y1_px,x2_px,y2_px,rotation_deg,rotation_source,footprint,observation_count,frame_count,support_ratio,class_purity,center_mad_px,median_confidence,consensus_status,review_reasons,class_counts_json,frame_ids_json
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0019,synthetic_auto,ic,349.683189,759.629517,83.853706,678.718903,610.332520,838.165314,,unknown_axis_aligned_detection,,14,30,0.466667,1.000000,8.057179,0.536146,NEEDS_REVIEW,low_support,"{""ic"": 14}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_0062.jpg"", ""mpi_pcb_train_good_0309.jpg"", ""mpi_pcb_train_good_0522.jpg"", ""mpi_pcb_train_good_0605.jpg"", ""mpi_pcb_train_good_0629.jpg"", ""mpi_pcb_train_good_0676.jpg"", ""mpi_pcb_train_good_0812.jpg"", ""mpi_pcb_train_good_1000.jpg"", ""mpi_pcb_train_good_1195.jpg"", ""mpi_pcb_train_good_1287.jpg"", ""mpi_pcb_train_good_1386.jpg"", ""mpi_pcb_train_good_1418.jpg"", ""mpi_pcb_train_good_1505.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0020,synthetic_auto,ic,2953.537720,759.785522,2690.427002,685.386902,3216.026978,831.681000,,unknown_axis_aligned_detection,,12,30,0.400000,1.000000,7.804585,0.604475,NEEDS_REVIEW,low_support,"{""ic"": 12}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_0062.jpg"", ""mpi_pcb_train_good_0245.jpg"", ""mpi_pcb_train_good_0309.jpg"", ""mpi_pcb_train_good_0359.jpg"", ""mpi_pcb_train_good_0465.jpg"", ""mpi_pcb_train_good_0605.jpg"", ""mpi_pcb_train_good_0937.jpg"", ""mpi_pcb_train_good_1060.jpg"", ""mpi_pcb_train_good_1418.jpg"", ""mpi_pcb_train_good_1553.jpg"", ""mpi_pcb_train_good_1584.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,LED_AUTO_0001,synthetic_auto,led,3647.256470,763.413300,3605.681152,707.327026,3688.831787,819.499573,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.287958,NEEDS_REVIEW,low_support,"{""led"": 1}","[""mpi_pcb_train_good_0812.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0011,synthetic_auto,capacitor,3267.663818,764.173309,3239.437988,721.070740,3295.889648,807.275879,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.256028,NEEDS_REVIEW,low_support,"{""capacitor"": 1}","[""mpi_pcb_train_good_0062.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0021,synthetic_auto,ic,369.674080,766.239487,115.313461,682.771515,624.034698,849.707458,,unknown_axis_aligned_detection,,2,30,0.066667,1.000000,7.605377,0.534987,NEEDS_REVIEW,low_support,"{""ic"": 2}","[""mpi_pcb_train_good_0465.jpg"", ""mpi_pcb_train_good_1553.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0012,synthetic_auto,capacitor,2606.750732,767.535858,2575.104736,722.381775,2638.035400,816.287537,,unknown_axis_aligned_detection,,3,30,0.100000,1.000000,2.121857,0.338591,NEEDS_REVIEW,low_support,"{""capacitor"": 3}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_0522.jpg"", ""mpi_pcb_train_good_0629.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,D_AUTO_0002,synthetic_auto,diode,3448.981018,769.035065,3417.516968,702.738983,3479.628052,835.331146,,unknown_axis_aligned_detection,,6,30,0.200000,0.833333,9.340721,0.325738,NEEDS_REVIEW,low_support,"{""diode"": 5, ""ic"": 1}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_0062.jpg"", ""mpi_pcb_train_good_0418.jpg"", ""mpi_pcb_train_good_1322.jpg"", ""mpi_pcb_train_good_1505.jpg"", ""mpi_pcb_train_good_1553.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0013,synthetic_auto,capacitor,1351.342468,771.368805,1322.281982,728.759216,1380.402954,813.978394,,unknown_axis_aligned_detection,,3,30,0.100000,1.000000,5.802048,0.446642,NEEDS_REVIEW,low_support,"{""capacitor"": 3}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_0522.jpg"", ""mpi_pcb_train_good_1000.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0014,synthetic_auto,capacitor,1979.212463,772.985352,1948.646118,727.205444,2009.778809,813.558105,,unknown_axis_aligned_detection,,3,30,0.100000,1.000000,8.613974,0.312485,NEEDS_REVIEW,low_support,"{""capacitor"": 3}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_0062.jpg"", ""mpi_pcb_train_good_0189.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0015,synthetic_auto,capacitor,660.516693,773.075073,631.114136,732.203186,689.919250,813.946960,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.313506,NEEDS_REVIEW,low_support,"{""capacitor"": 1}","[""mpi_pcb_train_good_0062.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0022,synthetic_auto,ic,2295.844696,773.983505,2026.798645,693.173706,2564.890747,854.793304,,unknown_axis_aligned_detection,,2,30,0.066667,1.000000,6.643429,0.574258,NEEDS_REVIEW,low_support,"{""ic"": 2}","[""mpi_pcb_train_good_0359.jpg"", ""mpi_pcb_train_good_1418.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0016,synthetic_auto,capacitor,1799.091370,874.631653,1781.237671,858.697876,1816.945068,890.565430,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.288953,NEEDS_REVIEW,low_support,"{""capacitor"": 1}","[""mpi_pcb_train_good_0812.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0017,synthetic_auto,capacitor,2608.721191,921.936432,2587.870117,902.333801,2629.572266,941.539062,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.453156,NEEDS_REVIEW,low_support,"{""capacitor"": 1}","[""mpi_pcb_train_good_1000.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0023,synthetic_auto,ic,184.217155,1017.324493,143.260361,950.754578,225.173950,1083.894409,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.258825,NEEDS_REVIEW,low_support,"{""ic"": 1}","[""mpi_pcb_train_good_1090.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0018,synthetic_auto,capacitor,1963.677795,1025.492294,1935.068481,979.304596,1992.287109,1071.679993,,unknown_axis_aligned_detection,,2,30,0.066667,1.000000,4.810371,0.350540,NEEDS_REVIEW,low_support,"{""capacitor"": 2}","[""mpi_pcb_train_good_0937.jpg"", ""mpi_pcb_train_good_1090.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0024,synthetic_auto,ic,2287.718079,1028.629272,2045.257935,955.390381,2530.178223,1104.795654,,unknown_axis_aligned_detection,,17,30,0.566667,1.000000,8.406010,0.772333,NEEDS_REVIEW,low_support,"{""ic"": 17}","[""mpi_pcb_train_good_0123.jpg"", ""mpi_pcb_train_good_0245.jpg"", ""mpi_pcb_train_good_0309.jpg"", ""mpi_pcb_train_good_0465.jpg"", ""mpi_pcb_train_good_0605.jpg"", ""mpi_pcb_train_good_0676.jpg"", ""mpi_pcb_train_good_0781.jpg"", ""mpi_pcb_train_good_0812.jpg"", ""mpi_pcb_train_good_0893.jpg"", ""mpi_pcb_train_good_0937.jpg"", ""mpi_pcb_train_good_1060.jpg"", ""mpi_pcb_train_good_1090.jpg"", ""mpi_pcb_train_good_1287.jpg"", ""mpi_pcb_train_good_1386.jpg"", ""mpi_pcb_train_good_1505.jpg"", ""mpi_pcb_train_good_1553.jpg"", ""mpi_pcb_train_good_1584.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0025,synthetic_auto,ic,1596.920990,1029.430740,1267.227966,949.777435,1920.006714,1111.043457,,unknown_axis_aligned_detection,,10,30,0.333333,1.000000,7.649120,0.695254,NEEDS_REVIEW,low_support,"{""ic"": 10}","[""mpi_pcb_train_good_0123.jpg"", ""mpi_pcb_train_good_0465.jpg"", ""mpi_pcb_train_good_0676.jpg"", ""mpi_pcb_train_good_0781.jpg"", ""mpi_pcb_train_good_0937.jpg"", ""mpi_pcb_train_good_1060.jpg"", ""mpi_pcb_train_good_1090.jpg"", ""mpi_pcb_train_good_1287.jpg"", ""mpi_pcb_train_good_1584.jpg"", ""mpi_pcb_train_good_1664.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0019,synthetic_auto,capacitor,2611.833130,1031.585571,2581.964355,980.366821,2641.343506,1082.804321,,unknown_axis_aligned_detection,,7,30,0.233333,1.000000,6.631317,0.374104,NEEDS_REVIEW,low_support,"{""capacitor"": 7}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_0062.jpg"", ""mpi_pcb_train_good_0605.jpg"", ""mpi_pcb_train_good_0937.jpg"", ""mpi_pcb_train_good_1060.jpg"", ""mpi_pcb_train_good_1090.jpg"", ""mpi_pcb_train_good_1505.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0026,synthetic_auto,ic,911.128326,1031.589447,652.230896,958.054932,1170.025757,1109.845825,,unknown_axis_aligned_detection,,11,30,0.366667,1.000000,9.781464,0.627289,NEEDS_REVIEW,low_support,"{""ic"": 11}","[""mpi_pcb_train_good_0123.jpg"", ""mpi_pcb_train_good_0245.jpg"", ""mpi_pcb_train_good_0676.jpg"", ""mpi_pcb_train_good_0781.jpg"", ""mpi_pcb_train_good_0937.jpg"", ""mpi_pcb_train_good_1060.jpg"", ""mpi_pcb_train_good_1090.jpg"", ""mpi_pcb_train_good_1287.jpg"", ""mpi_pcb_train_good_1322.jpg"", ""mpi_pcb_train_good_1584.jpg"", ""mpi_pcb_train_good_1664.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,D_AUTO_0003,synthetic_auto,diode,514.217865,1031.828201,484.706940,961.252777,543.728790,1102.403625,,unknown_axis_aligned_detection,,2,30,0.066667,1.000000,10.848230,0.338848,NEEDS_REVIEW,low_support,"{""diode"": 2}","[""mpi_pcb_train_good_0189.jpg"", ""mpi_pcb_train_good_1163.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0027,synthetic_auto,ic,2974.127014,1035.435806,2714.592285,956.851074,3234.677734,1114.934875,,unknown_axis_aligned_detection,,20,30,0.666667,1.000000,10.152542,0.763360,NEEDS_REVIEW,low_support,"{""ic"": 20}","[""mpi_pcb_train_good_0189.jpg"", ""mpi_pcb_train_good_0309.jpg"", ""mpi_pcb_train_good_0418.jpg"", ""mpi_pcb_train_good_0522.jpg"", ""mpi_pcb_train_good_0605.jpg"", ""mpi_pcb_train_good_0629.jpg"", ""mpi_pcb_train_good_0676.jpg"", ""mpi_pcb_train_good_0781.jpg"", ""mpi_pcb_train_good_0812.jpg"", ""mpi_pcb_train_good_0937.jpg"", ""mpi_pcb_train_good_1000.jpg"", ""mpi_pcb_train_good_1090.jpg"", ""mpi_pcb_train_good_1163.jpg"", ""mpi_pcb_train_good_1195.jpg"", ""mpi_pcb_train_good_1287.jpg"", ""mpi_pcb_train_good_1322.jpg"", ""mpi_pcb_train_good_1418.jpg"", ""mpi_pcb_train_good_1505.jpg"", ""mpi_pcb_train_good_1553.jpg"", ""mpi_pcb_train_good_1584.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,R_AUTO_0004,synthetic_auto,resistor,3391.178955,1037.236328,3365.497314,979.985474,3416.860596,1094.487183,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.387193,NEEDS_REVIEW,low_support,"{""resistor"": 1}","[""mpi_pcb_train_good_0189.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0028,synthetic_auto,ic,2956.547241,1037.654495,2697.162231,964.581573,3218.518066,1110.727417,,unknown_axis_aligned_detection,,10,30,0.333333,1.000000,10.340508,0.747171,NEEDS_REVIEW,low_support,"{""ic"": 10}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_0062.jpg"", ""mpi_pcb_train_good_0123.jpg"", ""mpi_pcb_train_good_0245.jpg"", ""mpi_pcb_train_good_0359.jpg"", ""mpi_pcb_train_good_0465.jpg"", ""mpi_pcb_train_good_0893.jpg"", ""mpi_pcb_train_good_1060.jpg"", ""mpi_pcb_train_good_1386.jpg"", ""mpi_pcb_train_good_1664.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,D_AUTO_0004,synthetic_auto,diode,461.498413,1040.092926,426.626221,975.995178,496.370605,1104.190674,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.511281,NEEDS_REVIEW,low_support,"{""diode"": 1}","[""mpi_pcb_train_good_0040.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0029,synthetic_auto,ic,1610.072449,1041.415604,1280.915771,958.239929,1939.525085,1121.125977,,unknown_axis_aligned_detection,,20,30,0.666667,1.000000,9.994915,0.757006,NEEDS_REVIEW,low_support,"{""ic"": 20}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_0062.jpg"", ""mpi_pcb_train_good_0189.jpg"", ""mpi_pcb_train_good_0245.jpg"", ""mpi_pcb_train_good_0309.jpg"", ""mpi_pcb_train_good_0359.jpg"", ""mpi_pcb_train_good_0418.jpg"", ""mpi_pcb_train_good_0522.jpg"", ""mpi_pcb_train_good_0605.jpg"", ""mpi_pcb_train_good_0629.jpg"", ""mpi_pcb_train_good_0812.jpg"", ""mpi_pcb_train_good_0893.jpg"", ""mpi_pcb_train_good_1000.jpg"", ""mpi_pcb_train_good_1163.jpg"", ""mpi_pcb_train_good_1195.jpg"", ""mpi_pcb_train_good_1322.jpg"", ""mpi_pcb_train_good_1386.jpg"", ""mpi_pcb_train_good_1418.jpg"", ""mpi_pcb_train_good_1505.jpg"", ""mpi_pcb_train_good_1553.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0030,synthetic_auto,ic,938.986267,1042.784332,671.614502,960.505981,1203.974731,1119.674194,,unknown_axis_aligned_detection,,19,30,0.633333,1.000000,9.064193,0.745166,NEEDS_REVIEW,low_support,"{""ic"": 19}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_0062.jpg"", ""mpi_pcb_train_good_0189.jpg"", ""mpi_pcb_train_good_0309.jpg"", ""mpi_pcb_train_good_0359.jpg"", ""mpi_pcb_train_good_0418.jpg"", ""mpi_pcb_train_good_0465.jpg"", ""mpi_pcb_train_good_0522.jpg"", ""mpi_pcb_train_good_0605.jpg"", ""mpi_pcb_train_good_0629.jpg"", ""mpi_pcb_train_good_0812.jpg"", ""mpi_pcb_train_good_0893.jpg"", ""mpi_pcb_train_good_1000.jpg"", ""mpi_pcb_train_good_1163.jpg"", ""mpi_pcb_train_good_1195.jpg"", ""mpi_pcb_train_good_1386.jpg"", ""mpi_pcb_train_good_1418.jpg"", ""mpi_pcb_train_good_1505.jpg"", ""mpi_pcb_train_good_1553.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0020,synthetic_auto,capacitor,1251.380859,1042.822937,1222.031250,999.836426,1280.730469,1085.809448,,unknown_axis_aligned_detection,,3,30,0.100000,1.000000,5.575572,0.313001,NEEDS_REVIEW,low_support,"{""capacitor"": 3}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_0812.jpg"", ""mpi_pcb_train_good_1000.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,D_AUTO_0005,synthetic_auto,diode,535.859833,1042.906128,501.598083,978.230103,570.121582,1107.582153,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.327927,NEEDS_REVIEW,low_support,"{""diode"": 1}","[""mpi_pcb_train_good_0040.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0031,synthetic_auto,ic,2300.708130,1042.906891,2052.502197,961.951172,2547.539062,1116.366577,,unknown_axis_aligned_detection,,13,30,0.433333,1.000000,10.459397,0.778253,NEEDS_REVIEW,low_support,"{""ic"": 13}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_0062.jpg"", ""mpi_pcb_train_good_0189.jpg"", ""mpi_pcb_train_good_0359.jpg"", ""mpi_pcb_train_good_0418.jpg"", ""mpi_pcb_train_good_0522.jpg"", ""mpi_pcb_train_good_0629.jpg"", ""mpi_pcb_train_good_1000.jpg"", ""mpi_pcb_train_good_1163.jpg"", ""mpi_pcb_train_good_1195.jpg"", ""mpi_pcb_train_good_1322.jpg"", ""mpi_pcb_train_good_1418.jpg"", ""mpi_pcb_train_good_1664.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,D_AUTO_0006,synthetic_auto,diode,211.103077,1043.952118,168.630547,974.551819,253.575607,1113.352417,,unknown_axis_aligned_detection,,2,30,0.066667,0.500000,11.256183,0.292011,NEEDS_REVIEW,low_support;class_ambiguous,"{""diode"": 1, ""ic"": 1}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_0245.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0021,synthetic_auto,capacitor,1979.439331,1044.963104,1952.503662,1002.366760,2006.375000,1087.559448,,unknown_axis_aligned_detection,,3,30,0.100000,1.000000,6.061340,0.298760,NEEDS_REVIEW,low_support,"{""capacitor"": 3}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_0522.jpg"", ""mpi_pcb_train_good_0605.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0022,synthetic_auto,capacitor,2592.863159,1141.505493,2576.920654,1125.552979,2608.805664,1157.458008,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.253883,NEEDS_REVIEW,low_support,"{""capacitor"": 1}","[""mpi_pcb_train_good_0937.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0032,synthetic_auto,ic,3783.718140,1142.549988,3542.197754,911.601807,4025.238525,1373.498169,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.374600,NEEDS_REVIEW,low_support,"{""ic"": 1}","[""mpi_pcb_train_good_0676.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0033,synthetic_auto,ic,3768.737183,1179.908325,3524.574829,942.409454,4014.640503,1405.038757,,unknown_axis_aligned_detection,,6,30,0.200000,0.666667,13.310794,0.386049,NEEDS_REVIEW,low_support;class_ambiguous,"{""buzzer"": 2, ""ic"": 4}","[""mpi_pcb_train_good_0359.jpg"", ""mpi_pcb_train_good_1163.jpg"", ""mpi_pcb_train_good_1195.jpg"", ""mpi_pcb_train_good_1386.jpg"", ""mpi_pcb_train_good_1418.jpg"", ""mpi_pcb_train_good_1505.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0023,synthetic_auto,capacitor,1937.518921,1185.005920,1925.408203,1168.862671,1949.629639,1201.149170,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.251217,NEEDS_REVIEW,low_support,"{""capacitor"": 1}","[""mpi_pcb_train_good_0062.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0034,synthetic_auto,ic,3739.028381,1187.339600,3492.402344,950.696533,3985.654419,1423.982666,,unknown_axis_aligned_detection,,2,30,0.066667,1.000000,7.083708,0.374953,NEEDS_REVIEW,low_support,"{""ic"": 2}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_0062.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0035,synthetic_auto,ic,3777.328613,1210.884827,3528.573486,974.913574,4026.083740,1446.856079,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.325615,NEEDS_REVIEW,low_support,"{""ic"": 1}","[""mpi_pcb_train_good_1322.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0024,synthetic_auto,capacitor,1744.798706,1219.401001,1729.294434,1203.165527,1760.302979,1235.636475,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.262628,NEEDS_REVIEW,low_support,"{""capacitor"": 1}","[""mpi_pcb_train_good_0893.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0025,synthetic_auto,capacitor,1639.082886,1224.609253,1625.121704,1209.394287,1653.044067,1239.824219,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.342357,NEEDS_REVIEW,low_support,"{""capacitor"": 1}","[""mpi_pcb_train_good_0522.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0026,synthetic_auto,capacitor,1691.635681,1224.844055,1677.711792,1207.092529,1705.559570,1239.568726,,unknown_axis_aligned_detection,,3,30,0.100000,1.000000,2.359726,0.281860,NEEDS_REVIEW,low_support,"{""capacitor"": 3}","[""mpi_pcb_train_good_0605.jpg"", ""mpi_pcb_train_good_0629.jpg"", ""mpi_pcb_train_good_1505.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0027,synthetic_auto,capacitor,2748.702271,1270.444702,2720.204834,1223.723999,2778.147217,1328.408936,,unknown_axis_aligned_detection,,3,30,0.100000,1.000000,0.237988,0.263999,NEEDS_REVIEW,low_support,"{""capacitor"": 3}","[""mpi_pcb_train_good_0676.jpg"", ""mpi_pcb_train_good_0781.jpg"", ""mpi_pcb_train_good_1090.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,U_AUTO_0036,synthetic_auto,ic,3037.873901,1274.540100,2845.242065,1198.970886,3230.505737,1350.109314,,unknown_axis_aligned_detection,,2,30,0.066667,1.000000,7.028077,0.464854,NEEDS_REVIEW,low_support,"{""ic"": 2}","[""mpi_pcb_train_good_0781.jpg"", ""mpi_pcb_train_good_0937.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0028,synthetic_auto,capacitor,1826.587219,1282.889557,1810.916931,1267.529663,1842.257507,1298.249451,,unknown_axis_aligned_detection,,2,30,0.066667,1.000000,7.754805,0.278264,NEEDS_REVIEW,low_support,"{""capacitor"": 2}","[""mpi_pcb_train_good_0062.jpg"", ""mpi_pcb_train_good_0781.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0029,synthetic_auto,capacitor,1911.240662,1291.232300,1897.210693,1276.766235,1925.270630,1305.698364,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.446203,NEEDS_REVIEW,low_support,"{""capacitor"": 1}","[""mpi_pcb_train_good_0062.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0030,synthetic_auto,capacitor,2805.861084,1293.889465,2780.979492,1241.136841,2830.742676,1346.642090,,unknown_axis_aligned_detection,,1,30,0.033333,1.000000,0.000000,0.277457,NEEDS_REVIEW,low_support,"{""capacitor"": 1}","[""mpi_pcb_train_good_0522.jpg""]"
aoi-pnp-consensus-pixels/1.0,AUTHORITATIVE_PIXEL_CONSENSUS,golden_board_pixels,C_AUTO_0031,synthetic_auto,capacitor,2742.239990,1294.930542,2715.512695,1251.087830,2769.924561,1340.719482,,unknown_axis_aligned_detection,,6,30,0.200000,1.000000,4.658793,0.326126,NEEDS_REVIEW,low_support,"{""capacitor"": 6}","[""mpi_pcb_train_good_0040.jpg"", ""mpi_pcb_train_good_0062.jpg"", ""mpi_pcb_train_good_0123.jpg"", ""mpi_pcb_train_good_0522.jpg"", ""mpi_pcb_train_good_0605.jpg"", ""mpi_pcb_train_good_1060.jpg""]"
